ym,threshold,cap_conservative_m,cap_aggregate_m,n_stocks,binding_ric,binding_adv_m,binding_weight,binding_country,binding_industry
2018-02-01,0.15,451.4871125980838,23031.22654041813,91,AC.PS,4.740779717660942,0.03307615144250155,PHILIPPINES,RLEST
2018-02-01,0.2,601.982816797445,30708.302053890842,91,AC.PS,4.740779717660942,0.03307615144250155,PHILIPPINES,RLEST
2018-02-01,0.25,752.4785209968063,38385.377567363554,91,AC.PS,4.740779717660942,0.03307615144250155,PHILIPPINES,RLEST
2018-03-01,0.05,208.45062693893547,9568.211623158675,93,3320.HK,4.082926519472143,0.0205663706000828,HONG KONG,HLTHC
2018-03-01,0.1,416.90125387787094,19136.42324631735,93,3320.HK,4.082926519472143,0.0205663706000828,HONG KONG,HLTHC
2018-03-01,0.15,625.3518808168064,28704.634869476035,93,3320.HK,4.082926519472143,0.0205663706000828,HONG KONG,HLTHC
2018-03-01,0.2,833.8025077557419,38272.8464926347,93,3320.HK,4.082926519472143,0.0205663706000828,HONG KONG,HLTHC
2018-03-01,0.25,1042.2531346946776,47841.05811579339,93,3320.HK,4.082926519472143,0.0205663706000828,HONG KONG,HLTHC
2018-04-01,0.05,186.38214371046175,7727.68822207374,92,3320.HK,4.092646993859048,0.023056282420636155,HONG KONG,HLTHC
2018-04-01,0.1,372.7642874209235,15455.37644414748,92,3320.HK,4.092646993859048,0.023056282420636155,HONG KONG,HLTHC
2018-04-01,0.15,559.1464311313852,23183.064666221217,92,3320.HK,4.092646993859048,0.023056282420636155,HONG KONG,HLTHC
2018-04-01,0.2,745.528574841847,30910.75288829496,92,3320.HK,4.092646993859048,0.023056282420636155,HONG KONG,HLTHC
2018-04-01,0.25,931.9107185523087,38638.4411103687,92,3320.HK,4.092646993859048,0.023056282420636155,HONG KONG,HLTHC
2018-05-01,0.05,225.14237088090442,8583.11667441505,93,SMPH.PS,4.171913661264264,0.01945661905925595,PHILIPPINES,RLEST
2018-05-01,0.1,450.28474176180885,17166.2333488301,93,SMPH.PS,4.171913661264264,0.01945661905925595,PHILIPPINES,RLEST
2018-05-01,0.15,675.4271126427133,25749.350023245144,93,SMPH.PS,4.171913661264264,0.01945661905925595,PHILIPPINES,RLEST
2018-05-01,0.2,900.5694835236177,34332.4666976602,93,SMPH.PS,4.171913661264264,0.01945661905925595,PHILIPPINES,RLEST
2018-05-01,0.25,1125.7118544045222,42915.583372075234,93,SMPH.PS,4.171913661264264,0.01945661905925595,PHILIPPINES,RLEST
2018-06-01,0.05,208.11357178343022,8010.0788868554455,93,3320.HK,6.027830128922887,0.030412344476771686,HONG KONG,HLTHC
2018-06-01,0.1,416.22714356686043,16020.157773710891,93,3320.HK,6.027830128922887,0.030412344476771686,HONG KONG,HLTHC
2018-06-01,0.15,624.3407153502907,24030.236660566337,93,3320.HK,6.027830128922887,0.030412344476771686,HONG KONG,HLTHC
2018-06-01,0.2,832.4542871337209,32040.315547421782,93,3320.HK,6.027830128922887,0.030412344476771686,HONG KONG,HLTHC
2018-06-01,0.25,1040.567858917151,40050.39443427723,93,3320.HK,6.027830128922887,0.030412344476771686,HONG KONG,HLTHC
2018-07-01,0.05,381.45487534823815,7658.747167512378,93,3320.HK,11.982482483571427,0.03298321091390951,HONG KONG,HLTHC
2018-07-01,0.1,762.9097506964763,15317.494335024756,93,3320.HK,11.982482483571427,0.03298321091390951,HONG KONG,HLTHC
2018-07-01,0.15,1144.3646260447144,22976.241502537127,93,3320.HK,11.982482483571427,0.03298321091390951,HONG KONG,HLTHC
2018-07-01,0.2,1525.8195013929526,30634.98867004951,93,3320.HK,11.982482483571427,0.03298321091390951,HONG KONG,HLTHC
2018-07-01,0.25,1907.2743767411905,38293.73583756189,93,3320.HK,11.982482483571427,0.03298321091390951,HONG KONG,HLTHC
2018-08-01,0.05,111.96898859375827,7210.384064827739,94,3320.HK,4.566263850546112,0.04282058008462437,HONG KONG,HLTHC
2018-08-01,0.1,223.93797718751654,14420.768129655478,94,3320.HK,4.566263850546112,0.04282058008462437,HONG KONG,HLTHC
2018-08-01,0.15,335.9069657812748,21631.152194483217,94,3320.HK,4.566263850546112,0.04282058008462437,HONG KONG,HLTHC
2018-08-01,0.2,447.8759543750331,28841.536259310957,94,3320.HK,4.566263850546112,0.04282058008462437,HONG KONG,HLTHC
2018-08-01,0.25,559.8449429687913,36051.92032413869,94,3320.HK,4.566263850546112,0.04282058008462437,HONG KONG,HLTHC
2018-09-01,0.05,95.07292950056605,7237.219493571897,94,3320.HK,3.852960301481474,0.04255268390074654,HONG KONG,HLTHC
2018-09-01,0.1,190.1458590011321,14474.438987143794,94,3320.HK,3.852960301481474,0.04255268390074654,HONG KONG,HLTHC
2018-09-01,0.15,285.21878850169816,21711.658480715687,94,3320.HK,3.852960301481474,0.04255268390074654,HONG KONG,HLTHC
2018-09-01,0.2,380.2917180022642,28948.87797428759,94,3320.HK,3.852960301481474,0.04255268390074654,HONG KONG,HLTHC
2018-09-01,0.25,475.3646475028302,36186.09746785949,94,3320.HK,3.852960301481474,0.04255268390074654,HONG KONG,HLTHC
2018-10-01,0.05,123.81528174975715,7318.274526369717,95,MXSC.KL,2.241904063806984,0.019012186813538876,MALAYSIA,TELCM
2018-10-01,0.1,247.6305634995143,14636.549052739434,95,MXSC.KL,2.241904063806984,0.019012186813538876,MALAYSIA,TELCM
2018-10-01,0.15,371.44584524927143,21954.823579109147,95,MXSC.KL,2.241904063806984,0.019012186813538876,MALAYSIA,TELCM
2018-10-01,0.2,495.2611269990286,29273.098105478868,95,MXSC.KL,2.241904063806984,0.019012186813538876,MALAYSIA,TELCM
2018-10-01,0.25,619.0764087487858,36591.37263184858,95,MXSC.KL,2.241904063806984,0.019012186813538876,MALAYSIA,TELCM
2018-11-01,0.05,118.69619871602326,6730.853665013854,94,MXSC.KL,2.402651656428571,0.02125412832542075,MALAYSIA,TELCM
2018-11-01,0.1,237.39239743204652,13461.707330027708,94,MXSC.KL,2.402651656428571,0.02125412832542075,MALAYSIA,TELCM
2018-11-01,0.15,356.0885961480697,20192.560995041564,94,MXSC.KL,2.402651656428571,0.02125412832542075,MALAYSIA,TELCM
2018-11-01,0.2,474.78479486409304,26923.414660055416,94,MXSC.KL,2.402651656428571,0.02125412832542075,MALAYSIA,TELCM
2018-11-01,0.25,593.4809935801162,33654.26832506927,94,MXSC.KL,2.402651656428571,0.02125412832542075,MALAYSIA,TELCM
2018-12-01,0.05,113.41865665231742,7215.614461944951,94,MXSC.KL,2.161371396428571,0.020009406152701324,MALAYSIA,TELCM
2018-12-01,0.1,226.83731330463485,14431.228923889901,94,MXSC.KL,2.161371396428571,0.020009406152701324,MALAYSIA,TELCM
2018-12-01,0.15,340.2559699569523,21646.843385834847,94,MXSC.KL,2.161371396428571,0.020009406152701324,MALAYSIA,TELCM
2018-12-01,0.2,453.6746266092697,28862.457847779802,94,MXSC.KL,2.161371396428571,0.020009406152701324,MALAYSIA,TELCM
2018-12-01,0.25,567.0932832615871,36078.072309724754,94,MXSC.KL,2.161371396428571,0.020009406152701324,MALAYSIA,TELCM
2019-01-01,0.05,120.07324068266016,5806.131723218751,94,MXSC.KL,2.3947356652202765,0.02094115586608305,MALAYSIA,TELCM
2019-01-01,0.1,240.1464813653203,11612.263446437502,94,MXSC.KL,2.3947356652202765,0.02094115586608305,MALAYSIA,TELCM
2019-01-01,0.15,360.21972204798044,17418.39516965625,94,MXSC.KL,2.3947356652202765,0.02094115586608305,MALAYSIA,TELCM
2019-01-01,0.2,480.2929627306406,23224.526892875005,94,MXSC.KL,2.3947356652202765,0.02094115586608305,MALAYSIA,TELCM
2019-01-01,0.25,600.3662034133008,29030.658616093748,94,MXSC.KL,2.3947356652202765,0.02094115586608305,MALAYSIA,TELCM
2019-02-01,0.05,145.86599440070685,5592.258478500518,97,MXSC.KL,2.742716903310599,0.019743139998517525,MALAYSIA,TELCM
2019-02-01,0.1,291.7319888014137,11184.516957001037,97,MXSC.KL,2.742716903310599,0.019743139998517525,MALAYSIA,TELCM
2019-02-01,0.15,437.59798320212053,16776.77543550155,97,MXSC.KL,2.742716903310599,0.019743139998517525,MALAYSIA,TELCM
2019-02-01,0.2,583.4639776028274,22369.033914002073,97,MXSC.KL,2.742716903310599,0.019743139998517525,MALAYSIA,TELCM
2019-02-01,0.25,729.3299720035342,27961.292392502586,97,MXSC.KL,2.742716903310599,0.019743139998517525,MALAYSIA,TELCM
2019-03-01,0.05,118.9384645475776,5533.949430948294,97,MXSC.KL,1.8581812055739793,0.016404199207332174,MALAYSIA,TELCM
2019-03-01,0.1,237.8769290951552,11067.898861896589,97,MXSC.KL,1.8581812055739793,0.016404199207332174,MALAYSIA,TELCM
2019-03-01,0.15,356.8153936427328,16601.84829284488,97,MXSC.KL,1.8581812055739793,0.016404199207332174,MALAYSIA,TELCM
2019-03-01,0.2,475.7538581903104,22135.797723793177,97,MXSC.KL,1.8581812055739793,0.016404199207332174,MALAYSIA,TELCM
2019-03-01,0.25,594.6923227378879,27669.747154741464,97,MXSC.KL,1.8581812055739793,0.016404199207332174,MALAYSIA,TELCM
2019-04-01,0.05,140.50858828446454,6133.667146453294,97,AC.PS,4.188718197994832,0.03130167459223458,PHILIPPINES,RLEST
2019-04-01,0.1,281.0171765689291,12267.334292906588,97,AC.PS,4.188718197994832,0.03130167459223458,PHILIPPINES,RLEST
2019-04-01,0.15,421.5257648533936,18401.001439359887,97,AC.PS,4.188718197994832,0.03130167459223458,PHILIPPINES,RLEST
2019-04-01,0.2,562.0343531378581,24534.668585813175,97,AC.PS,4.188718197994832,0.03130167459223458,PHILIPPINES,RLEST
2019-04-01,0.25,702.5429414223227,30668.335732266474,97,AC.PS,4.188718197994832,0.03130167459223458,PHILIPPINES,RLEST
2019-05-01,0.05,139.72670162551205,6925.899163299175,96,AC.PS,4.51910438055251,0.03395957640435532,PHILIPPINES,RLEST
2019-05-01,0.1,279.4534032510241,13851.79832659835,96,AC.PS,4.51910438055251,0.03395957640435532,PHILIPPINES,RLEST
2019-05-01,0.15,419.1801048765362,20777.697489897524,96,AC.PS,4.51910438055251,0.03395957640435532,PHILIPPINES,RLEST
2019-05-01,0.2,558.9068065020482,27703.5966531967,96,AC.PS,4.51910438055251,0.03395957640435532,PHILIPPINES,RLEST
2019-05-01,0.25,698.6335081275604,34629.49581649587,96,AC.PS,4.51910438055251,0.03395957640435532,PHILIPPINES,RLEST
2019-06-01,0.05,218.46760671665604,5734.711597269793,96,MXSC.KL,3.3126857564854064,0.015921445273215824,MALAYSIA,TELCM
2019-06-01,0.1,436.9352134333121,11469.423194539586,96,MXSC.KL,3.3126857564854064,0.015921445273215824,MALAYSIA,TELCM
2019-06-01,0.15,655.4028201499681,17204.134791809378,96,MXSC.KL,3.3126857564854064,0.015921445273215824,MALAYSIA,TELCM
2019-06-01,0.2,873.8704268666241,22938.84638907917,96,MXSC.KL,3.3126857564854064,0.015921445273215824,MALAYSIA,TELCM
2019-06-01,0.25,1092.33803358328,28673.557986348966,96,MXSC.KL,3.3126857564854064,0.015921445273215824,MALAYSIA,TELCM
2019-07-01,0.05,125.01202876067995,5668.350516521779,96,MXSC.KL,2.3448990234490474,0.01969525652075425,MALAYSIA,TELCM
2019-07-01,0.1,250.0240575213599,11336.701033043559,96,MXSC.KL,2.3448990234490474,0.01969525652075425,MALAYSIA,TELCM
2019-07-01,0.15,375.0360862820399,17005.051549565334,96,MXSC.KL,2.3448990234490474,0.01969525652075425,MALAYSIA,TELCM
2019-07-01,0.2,500.0481150427198,22673.402066087117,96,MXSC.KL,2.3448990234490474,0.01969525652075425,MALAYSIA,TELCM
2019-07-01,0.25,625.0601438033998,28341.752582608893,96,MXSC.KL,2.3448990234490474,0.01969525652075425,MALAYSIA,TELCM
2019-08-01,0.05,157.94479261000996,5581.715026044085,97,MXSC.KL,2.102738046976958,0.01397877646259215,MALAYSIA,TELCM
2019-08-01,0.1,315.8895852200199,11163.43005208817,97,MXSC.KL,2.102738046976958,0.01397877646259215,MALAYSIA,TELCM
2019-08-01,0.15,473.83437783002984,16745.145078132253,97,MXSC.KL,2.102738046976958,0.01397877646259215,MALAYSIA,TELCM
2019-08-01,0.2,631.7791704400398,22326.86010417634,97,MXSC.KL,2.102738046976958,0.01397877646259215,MALAYSIA,TELCM
2019-08-01,0.25,789.7239630500499,27908.575130220426,97,MXSC.KL,2.102738046976958,0.01397877646259215,MALAYSIA,TELCM
2019-09-01,0.05,199.72564601806855,6003.219312120472,97,MXSC.KL,3.2068546423963125,0.0168591136974543,MALAYSIA,TELCM
2019-09-01,0.1,399.4512920361371,12006.438624240944,97,MXSC.KL,3.2068546423963125,0.0168591136974543,MALAYSIA,TELCM
2019-09-01,0.15,599.1769380542056,18009.65793636141,97,MXSC.KL,3.2068546423963125,0.0168591136974543,MALAYSIA,TELCM
2019-09-01,0.2,798.9025840722742,24012.877248481887,97,MXSC.KL,3.2068546423963125,0.0168591136974543,MALAYSIA,TELCM
2019-09-01,0.25,998.6282300903426,30016.09656060235,97,MXSC.KL,3.2068546423963125,0.0168591136974543,MALAYSIA,TELCM
2019-10-01,0.05,161.45251167898448,5921.964462047237,98,MXSC.KL,2.440290821904761,0.015870334480114025,MALAYSIA,TELCM
2019-10-01,0.1,322.90502335796896,11843.928924094474,98,MXSC.KL,2.440290821904761,0.015870334480114025,MALAYSIA,TELCM
2019-10-01,0.15,484.3575350369534,17765.89338614171,98,MXSC.KL,2.440290821904761,0.015870334480114025,MALAYSIA,TELCM
2019-10-01,0.2,645.8100467159379,23687.85784818895,98,MXSC.KL,2.440290821904761,0.015870334480114025,MALAYSIA,TELCM
2019-10-01,0.25,807.2625583949223,29609.822310236184,98,MXSC.KL,2.440290821904761,0.015870334480114025,MALAYSIA,TELCM
2019-11-01,0.05,163.52797672767545,5318.166215073079,98,MXSC.KL,1.8305530648774189,0.011753834154764525,MALAYSIA,TELCM
2019-11-01,0.1,327.0559534553509,10636.332430146158,98,MXSC.KL,1.8305530648774189,0.011753834154764525,MALAYSIA,TELCM
2019-11-01,0.15,490.58393018302627,15954.498645219237,98,MXSC.KL,1.8305530648774189,0.011753834154764525,MALAYSIA,TELCM
2019-11-01,0.2,654.1119069107018,21272.664860292316,98,MXSC.KL,1.8305530648774189,0.011753834154764525,MALAYSIA,TELCM
2019-11-01,0.25,817.6398836383771,26590.831075365397,98,MXSC.KL,1.8305530648774189,0.011753834154764525,MALAYSIA,TELCM
2019-12-01,0.05,165.20547266775662,5566.886620092757,98,MXSC.KL,1.6744508523928567,0.010642343541175225,MALAYSIA,TELCM
2019-12-01,0.1,330.41094533551325,11133.773240185514,98,MXSC.KL,1.6744508523928567,0.010642343541175225,MALAYSIA,TELCM
2019-12-01,0.15,495.61641800326976,16700.65986027827,98,MXSC.KL,1.6744508523928567,0.010642343541175225,MALAYSIA,TELCM
2019-12-01,0.2,660.8218906710265,22267.546480371027,98,MXSC.KL,1.6744508523928567,0.010642343541175225,MALAYSIA,TELCM
2019-12-01,0.25,826.027363338783,27834.43310046378,98,MXSC.KL,1.6744508523928567,0.010642343541175225,MALAYSIA,TELCM
2020-01-01,0.05,317.0728204697574,6687.614116453303,97,SMPH.PS,6.931182639919352,0.02295290325147713,PHILIPPINES,RLEST
2020-01-01,0.1,634.1456409395148,13375.228232906606,97,SMPH.PS,6.931182639919352,0.02295290325147713,PHILIPPINES,RLEST
2020-01-01,0.15,951.2184614092721,20062.842349359904,97,SMPH.PS,6.931182639919352,0.02295290325147713,PHILIPPINES,RLEST
2020-01-01,0.2,1268.2912818790296,26750.45646581321,97,SMPH.PS,6.931182639919352,0.02295290325147713,PHILIPPINES,RLEST
2020-01-01,0.25,1585.364102348787,33438.07058226651,97,SMPH.PS,6.931182639919352,0.02295290325147713,PHILIPPINES,RLEST
2020-02-01,0.05,89.17498503876087,9344.985347524378,99,PGAS.KL,2.9772110596313355,0.03505547672650712,MALAYSIA,UTILS
2020-02-01,0.1,178.34997007752173,18689.970695048756,99,PGAS.KL,2.9772110596313355,0.03505547672650712,MALAYSIA,UTILS
2020-02-01,0.15,267.5249551162826,28034.956042573125,99,PGAS.KL,2.9772110596313355,0.03505547672650712,MALAYSIA,UTILS
2020-02-01,0.2,356.69994015504346,37379.94139009751,99,PGAS.KL,2.9772110596313355,0.03505547672650712,MALAYSIA,UTILS
2020-02-01,0.25,445.87492519380436,46724.926737621885,99,PGAS.KL,2.9772110596313355,0.03505547672650712,MALAYSIA,UTILS
2020-03-01,0.05,79.94547655405326,9756.60242148251,99,PGAS.KL,2.1549682445057465,0.0283032480918561,MALAYSIA,UTILS
2020-03-01,0.1,159.89095310810652,19513.20484296502,99,PGAS.KL,2.1549682445057465,0.0283032480918561,MALAYSIA,UTILS
2020-03-01,0.15,239.83642966215973,29269.807264447532,99,PGAS.KL,2.1549682445057465,0.0283032480918561,MALAYSIA,UTILS
2020-03-01,0.2,319.78190621621303,39026.40968593004,99,PGAS.KL,2.1549682445057465,0.0283032480918561,MALAYSIA,UTILS
2020-03-01,0.25,399.7273827702662,48783.01210741255,99,PGAS.KL,2.1549682445057465,0.0283032480918561,MALAYSIA,UTILS
2020-04-01,0.05,183.1206926313965,12204.491641167037,100,MXSC.KL,3.060548816958525,0.0175489520688689,MALAYSIA,TELCM
2020-04-01,0.1,366.241385262793,24408.983282334073,100,MXSC.KL,3.060548816958525,0.0175489520688689,MALAYSIA,TELCM
2020-04-01,0.15,549.3620778941894,36613.47492350112,100,MXSC.KL,3.060548816958525,0.0175489520688689,MALAYSIA,TELCM
2020-04-01,0.2,732.482770525586,48817.966564668146,100,MXSC.KL,3.060548816958525,0.0175489520688689,MALAYSIA,TELCM
2020-04-01,0.25,915.6034631569825,61022.458205835195,100,MXSC.KL,3.060548816958525,0.0175489520688689,MALAYSIA,TELCM
2020-05-01,0.05,240.1022858627095,14418.359952447263,100,MXSC.KL,3.9124780012933322,0.01710979921160356,MALAYSIA,TELCM
2020-05-01,0.1,480.204571725419,28836.719904894526,100,MXSC.KL,3.9124780012933322,0.01710979921160356,MALAYSIA,TELCM
2020-05-01,0.15,720.3068575881284,43255.07985734179,100,MXSC.KL,3.9124780012933322,0.01710979921160356,MALAYSIA,TELCM
2020-05-01,0.2,960.409143450838,57673.43980978905,100,MXSC.KL,3.9124780012933322,0.01710979921160356,MALAYSIA,TELCM
2020-05-01,0.25,1200.5114293135473,72091.79976223632,100,MXSC.KL,3.9124780012933322,0.01710979921160356,MALAYSIA,TELCM
2020-06-01,0.05,94.772154286903,8807.883926129478,101,MXSC.KL,1.745419453083871,0.01933785761786078,MALAYSIA,TELCM
2020-06-01,0.1,189.544308573806,17615.767852258956,101,MXSC.KL,1.745419453083871,0.01933785761786078,MALAYSIA,TELCM
2020-06-01,0.15,284.31646286070895,26423.651778388426,101,MXSC.KL,1.745419453083871,0.01933785761786078,MALAYSIA,TELCM
2020-06-01,0.2,379.088617147612,35231.53570451791,101,MXSC.KL,1.745419453083871,0.01933785761786078,MALAYSIA,TELCM
2020-06-01,0.25,473.860771434515,44039.419630647375,101,MXSC.KL,1.745419453083871,0.01933785761786078,MALAYSIA,TELCM
2020-07-01,0.05,244.57465699564818,18253.64729590055,100,MXSC.KL,3.827980585771428,0.0164341623307746,MALAYSIA,TELCM
2020-07-01,0.1,489.14931399129637,36507.2945918011,100,MXSC.KL,3.827980585771428,0.0164341623307746,MALAYSIA,TELCM
2020-07-01,0.15,733.7239709869444,54760.94188770164,100,MXSC.KL,3.827980585771428,0.0164341623307746,MALAYSIA,TELCM
2020-07-01,0.2,978.2986279825927,73014.5891836022,100,MXSC.KL,3.827980585771428,0.0164341623307746,MALAYSIA,TELCM
2020-07-01,0.25,1222.8732849782407,91268.23647950275,100,MXSC.KL,3.827980585771428,0.0164341623307746,MALAYSIA,TELCM
2020-08-01,0.05,171.07783787753905,17565.198618511928,97,MXSC.KL,2.829014883603686,0.017363240409375463,MALAYSIA,TELCM
2020-08-01,0.1,342.1556757550781,35130.397237023855,97,MXSC.KL,2.829014883603686,0.017363240409375463,MALAYSIA,TELCM
2020-08-01,0.15,513.2335136326172,52695.59585553578,97,MXSC.KL,2.829014883603686,0.017363240409375463,MALAYSIA,TELCM
2020-08-01,0.2,684.3113515101562,70260.79447404771,97,MXSC.KL,2.829014883603686,0.017363240409375463,MALAYSIA,TELCM
2020-08-01,0.25,855.3891893876953,87825.99309255963,97,MXSC.KL,2.829014883603686,0.017363240409375463,MALAYSIA,TELCM
2020-09-01,0.05,79.18096030249262,17836.51683884247,97,MXSC.KL,1.6127952837096773,0.0213868970700252,MALAYSIA,TELCM
2020-09-01,0.1,158.36192060498524,35673.03367768494,97,MXSC.KL,1.6127952837096773,0.0213868970700252,MALAYSIA,TELCM
2020-09-01,0.15,237.54288090747787,53509.55051652741,97,MXSC.KL,1.6127952837096773,0.0213868970700252,MALAYSIA,TELCM
2020-09-01,0.2,316.7238412099705,71346.06735536989,97,MXSC.KL,1.6127952837096773,0.0213868970700252,MALAYSIA,TELCM
2020-09-01,0.25,395.9048015124631,89182.58419421235,97,MXSC.KL,1.6127952837096773,0.0213868970700252,MALAYSIA,TELCM
2020-10-01,0.05,122.92667992217145,17267.200762843335,98,MXSC.KL,2.405549528252381,0.02054742718394556,MALAYSIA,TELCM
2020-10-01,0.1,245.8533598443429,34534.40152568667,98,MXSC.KL,2.405549528252381,0.02054742718394556,MALAYSIA,TELCM
2020-10-01,0.15,368.7800397665142,51801.60228852998,98,MXSC.KL,2.405549528252381,0.02054742718394556,MALAYSIA,TELCM
2020-10-01,0.2,491.7067196886858,69068.80305137334,98,MXSC.KL,2.405549528252381,0.02054742718394556,MALAYSIA,TELCM
2020-10-01,0.25,614.6333996108572,86336.00381421666,98,MXSC.KL,2.405549528252381,0.02054742718394556,MALAYSIA,TELCM
2020-11-01,0.05,79.37004600229258,11643.469607089099,99,MXSC.KL,1.6941969191741937,0.022412822654550562,MALAYSIA,TELCM
2020-11-01,0.1,158.74009200458516,23286.939214178197,99,MXSC.KL,1.6941969191741937,0.022412822654550562,MALAYSIA,TELCM
2020-11-01,0.15,238.11013800687772,34930.408821267294,99,MXSC.KL,1.6941969191741937,0.022412822654550562,MALAYSIA,TELCM
2020-11-01,0.2,317.48018400917033,46573.878428356395,99,MXSC.KL,1.6941969191741937,0.022412822654550562,MALAYSIA,TELCM
2020-11-01,0.25,396.8502300114629,58217.34803544548,99,MXSC.KL,1.6941969191741937,0.022412822654550562,MALAYSIA,TELCM
2020-12-01,0.05,69.9699614695947,17741.516780915448,97,MXSC.KL,1.6949237736888887,0.025434771221743282,MALAYSIA,TELCM
2020-12-01,0.1,139.9399229391894,35483.033561830896,97,MXSC.KL,1.6949237736888887,0.025434771221743282,MALAYSIA,TELCM
2020-12-01,0.15,209.90988440878402,53224.55034274634,97,MXSC.KL,1.6949237736888887,0.025434771221743282,MALAYSIA,TELCM
2020-12-01,0.2,279.8798458783788,70966.06712366179,97,MXSC.KL,1.6949237736888887,0.025434771221743282,MALAYSIA,TELCM
2020-12-01,0.25,349.8498073479734,88707.58390457723,97,MXSC.KL,1.6949237736888887,0.025434771221743282,MALAYSIA,TELCM
2021-01-01,0.05,81.11475287565378,21249.709581205298,97,MXSC.KL,2.437425177091705,0.03155155314187552,MALAYSIA,TELCM
2021-01-01,0.1,162.22950575130756,42499.419162410595,97,MXSC.KL,2.437425177091705,0.03155155314187552,MALAYSIA,TELCM
2021-01-01,0.15,243.34425862696133,63749.12874361589,97,MXSC.KL,2.437425177091705,0.03155155314187552,MALAYSIA,TELCM
2021-01-01,0.2,324.4590115026151,84998.83832482119,97,MXSC.KL,2.437425177091705,0.03155155314187552,MALAYSIA,TELCM
2021-01-01,0.25,405.5737643782689,106248.54790602649,97,MXSC.KL,2.437425177091705,0.03155155314187552,MALAYSIA,TELCM
2021-02-01,0.05,268.4712714230695,29633.469399168665,103,MCGJ.J,6.781213741660945,0.02652155067096,SOUTH AFRICA,TELCM
2021-02-01,0.1,536.942542846139,59266.93879833733,103,MCGJ.J,6.781213741660945,0.02652155067096,SOUTH AFRICA,TELCM
2021-02-01,0.15,805.4138142692084,88900.40819750597,103,MCGJ.J,6.781213741660945,0.02652155067096,SOUTH AFRICA,TELCM
2021-02-01,0.2,1073.885085692278,118533.87759667466,103,MCGJ.J,6.781213741660945,0.02652155067096,SOUTH AFRICA,TELCM
2021-02-01,0.25,1342.3563571153475,148167.3469958433,103,MCGJ.J,6.781213741660945,0.02652155067096,SOUTH AFRICA,TELCM
2021-03-01,0.05,287.7169994348889,34268.05238084178,103,CMPC.SN,5.136102745714074,0.0187437930104655,CHILE,BMATR
2021-03-01,0.1,575.4339988697778,68536.10476168356,103,CMPC.SN,5.136102745714074,0.0187437930104655,CHILE,BMATR
2021-03-01,0.15,863.1509983046666,102804.1571425253,103,CMPC.SN,5.136102745714074,0.0187437930104655,CHILE,BMATR
2021-03-01,0.2,1150.8679977395557,137072.2095233671,103,CMPC.SN,5.136102745714074,0.0187437930104655,CHILE,BMATR
2021-03-01,0.25,1438.5849971744447,171340.26190420883,103,CMPC.SN,5.136102745714074,0.0187437930104655,CHILE,BMATR
2021-04-01,0.05,390.599406538888,26543.566349650402,102,CMPC.SN,9.629711569962863,0.02588636075527252,CHILE,BMATR
2021-04-01,0.1,781.198813077776,53087.132699300804,102,CMPC.SN,9.629711569962863,0.02588636075527252,CHILE,BMATR
2021-04-01,0.15,1171.7982196166638,79630.69904895121,102,CMPC.SN,9.629711569962863,0.02588636075527252,CHILE,BMATR
2021-04-01,0.2,1562.397626155552,106174.26539860161,102,CMPC.SN,9.629711569962863,0.02588636075527252,CHILE,BMATR
2021-04-01,0.25,1952.9970326944401,132717.83174825198,102,CMPC.SN,9.629711569962863,0.02588636075527252,CHILE,BMATR
2021-05-01,0.05,306.2967337327494,23284.897072860032,102,PCGB.KL,5.5882355529000005,0.019156741435136074,MALAYSIA,BMATR
2021-05-01,0.1,612.5934674654987,46569.794145720065,102,PCGB.KL,5.5882355529000005,0.019156741435136074,MALAYSIA,BMATR
2021-05-01,0.15,918.8902011982481,69854.6912185801,102,PCGB.KL,5.5882355529000005,0.019156741435136074,MALAYSIA,BMATR
2021-05-01,0.2,1225.1869349309975,93139.58829144013,102,PCGB.KL,5.5882355529000005,0.019156741435136074,MALAYSIA,BMATR
2021-05-01,0.25,1531.4836686637466,116424.48536430017,102,PCGB.KL,5.5882355529000005,0.019156741435136074,MALAYSIA,BMATR
2021-06-01,0.05,636.7453075059067,20782.83879132908,102,IHHH.KL,4.790733728090322,0.007899972493237692,MALAYSIA,HLTHC
2021-06-01,0.1,1273.4906150118134,41565.67758265816,102,IHHH.KL,4.790733728090322,0.007899972493237692,MALAYSIA,HLTHC
2021-06-01,0.15,1910.2359225177197,62348.51637398723,102,IHHH.KL,4.790733728090322,0.007899972493237692,MALAYSIA,HLTHC
2021-06-01,0.2,2546.9812300236267,83131.35516531632,102,IHHH.KL,4.790733728090322,0.007899972493237692,MALAYSIA,HLTHC
2021-06-01,0.25,3183.7265375295333,103914.19395664538,102,IHHH.KL,4.790733728090322,0.007899972493237692,MALAYSIA,HLTHC
2021-07-01,0.05,511.2869553181712,22984.339417912135,102,PCGB.KL,7.977237039805712,0.016382383326372166,MALAYSIA,BMATR
2021-07-01,0.1,1022.5739106363424,45968.67883582427,102,PCGB.KL,7.977237039805712,0.016382383326372166,MALAYSIA,BMATR
2021-07-01,0.15,1533.8608659545132,68953.01825373645,102,PCGB.KL,7.977237039805712,0.016382383326372166,MALAYSIA,BMATR
2021-07-01,0.2,2045.1478212726847,91937.35767164854,102,PCGB.KL,7.977237039805712,0.016382383326372166,MALAYSIA,BMATR
2021-07-01,0.25,2556.434776590856,114921.69708956071,102,PCGB.KL,7.977237039805712,0.016382383326372166,MALAYSIA,BMATR
