ym,A_long,A_hedged_60m,A_hedged_36m_only,B_long,B_hedged_60m,B_hedged_36m_only,EEM_ret,A_beta_60m,A_beta_36m_only,B_beta_60m,B_beta_36m_only,A_hedged_60m_baseline,A_hedged_24m_only,A_hedged_EW_blend,A_hedged_Recency-wt,A_hedged_InvVar-wt
2022-08-01,-0.0053817980232733,-0.0009716346740135991,-0.000969218280993194,0.0084831964474256,0.01282102063714774,0.013183981728017975,-0.004784,0.9218568873870612,0.9223619862625639,0.906735825610815,0.9826056188529211,-0.0009716346740135991,-0.0013351332575620694,-0.0010238848315692007,-0.0010858928774657344,-0.000868294066896951
2022-09-01,-0.1222615690751034,-0.015205295684802972,-0.015311585196993327,-0.1305528209080797,-0.025388505147220228,-0.016970705125596897,-0.115964,0.9231854143553209,0.9222688410033293,0.9068703715020134,0.9794601409272086,-0.015205295684802972,-0.02288084809275788,-0.016162526034375735,-0.01751681939727119,-0.012576582449465482
2022-10-01,-0.0330199745117281,-0.00810416661543853,-0.007892653109423782,-0.0460025204277006,-0.021293265891709864,-0.019205842929095482,-0.026549,0.9384838561260148,0.946450766594008,0.9307037755090866,1.009329070722254,-0.00810416661543853,-0.008605466442350686,-0.007976412682957124,-0.008081072084234357,-0.007600699658491226
2022-11-01,0.1607387471984162,0.01003812095734355,0.009652461858866535,0.1307760056559447,-0.019538804624482792,-0.03126623435560755,0.160396,0.9395535190470625,0.9419579374769298,0.9371481226491152,1.0102635976679732,0.01003812095734355,0.010284796419709197,0.008815630813337583,0.009070898024764185,0.007611854866181433
2022-12-01,-0.0107477609167906,0.01494749928569912,0.014998940435374315,-0.0272806186537928,-0.002414250421582581,-0.001123682062843783,-0.027184,0.9452347043293746,0.94712703620383,0.9147427984185631,0.9622180911914736,0.01494749928569912,0.01454412971078936,0.015000678880851898,0.014914513161806909,0.015182054949225695
2023-01-01,0.0317713127896767,-0.04861653221054627,-0.049086304965766735,0.0322435862649292,-0.046051999472068096,-0.05060159915870826,0.085351,0.9418500661998451,0.9473540761730201,0.9173364780377185,0.9706410636505426,-0.04861653221054627,-0.045635046111386086,-0.048344345444568095,-0.04784946285345374,-0.04909545288942605
2023-02-01,-0.0700085639407899,-0.003933634529436986,-0.006152356853567895,-0.0749976172287583,-0.010550849025120296,-0.009333485243071038,-0.07081,0.9331299168387645,0.9017964565346985,0.9101365372636353,0.927328512719775,-0.003933634529436986,-0.009785720535694951,-0.006044636047138549,-0.007014725177262912,-0.004794360006704745
2023-03-01,0.0552675405703715,0.024978967183381284,0.025850383651838584,0.0361299754744442,0.006472478856641199,0.005811803429060888,0.03245,0.9333920920490051,0.9065379635911529,0.9139444258182743,0.9343042232783764,0.024978967183381284,0.027310568750127967,0.025793287671327558,0.026183885533933374,0.025277772941741664
2023-04-01,0.0145042150243855,0.02215322945790078,0.02211771528723412,0.0041522256755324,0.0116022407701157,0.011977292272766974,-0.008136,0.9401443502354082,0.9357792850108925,0.9156852377806416,0.9617830134260785,0.02215322945790078,0.021621689857864924,0.02200146648806282,0.021921959744956573,0.02211344494399283
2023-05-01,-0.0243716902471243,-0.003695146620071893,-0.0043848375589105905,-0.0345658830589913,-0.014416067183020017,-0.01388432332007302,-0.022011,0.9393732055359779,0.9080392843675303,0.9154430001349907,0.9396010966752204,-0.003695146620071893,-0.005127231471271577,-0.004251493526962316,-0.004495610209708036,-0.0038996292601162323
2023-06-01,0.024495120707134,-0.014000339060393774,-0.01265207515945558,0.034075734795198,-0.003486055684171069,-0.004381094593449375,0.040776,0.9440715069533003,0.9110063730279964,0.9211739866433458,0.9431241266589998,-0.014000339060393774,-0.011132009843948326,-0.012766061604461476,-0.012304424862265025,-0.013543616749850634
2023-07-01,0.062209782712944,0.004583282049054949,0.0075042994087340525,0.0668417964756585,0.010297384128410872,0.010293674433362286,0.061202,0.9415787174257222,0.8938512353225376,0.9238981135787657,0.9239587275300841,0.004583282049054949,0.009570651885518096,0.006828973504911344,0.007669410917000595,0.005241856750219959
2023-08-01,-0.0791101830228605,-0.016913661921462687,-0.020222905397083324,-0.078573582781608,-0.017563599564687206,-0.017387210546227737,-0.065837,0.944704666090463,0.8944404761118698,0.9266823095967434,0.9293614872393983,-0.016913661921462687,-0.021915844738151648,-0.019343809983399712,-0.02018914128191216,-0.01743943773829479
2023-09-01,-0.0119338321389019,0.014875573303958773,0.013721467239428029,-0.018245986152783,0.007973590153774971,0.008255926371407304,-0.028089,0.9544449942276576,0.9133575199661764,0.9334464134201279,0.9434979003948274,0.014875573303958773,0.013323827484155339,0.014053540072016193,0.013792186947990953,0.014714326354481977
2023-10-01,-0.05502776364685,-0.021133837692733498,-0.022670845720731803,-0.0483059497857477,-0.015091013423075228,-0.014783747100519794,-0.03565,0.950741260985035,0.9076274313076632,0.9316952696401813,0.9403142408198569,-0.021133837692733498,-0.02322123211743897,-0.022208819933174,-0.022565003172826822,-0.02140275639495675
2023-11-01,0.0937635899476868,0.02140328891534804,0.023955869451519826,0.0747293751577216,0.0030800018258843043,0.0026902211023118877,0.075828,0.9542688852711235,0.9206061151048026,0.9448933551173351,0.950033682220416,0.02140328891534804,0.0251890712154815,0.023400123840147183,0.024013171368831215,0.022170082133741636
2023-12-01,0.0606819915081774,0.02588337194972775,0.027193003286423725,0.046381741405946,0.012040106539092314,0.012510504950501891,0.036329,0.9578744132359726,0.921825214615147,0.9452953526618868,0.9323470631023181,0.02588337194972775,0.02674185279891677,0.026576803443616848,0.026740776448346423,0.026303780607938677
2024-01-01,-0.0550650856969105,-0.010419420391718552,-0.0123106736224885,-0.0438922338316983,0.00020956292305868846,-0.0018405295258159884,-0.046634,0.957362982055838,0.9168077384402368,0.9457004922322123,0.9017391668285438,-0.010419420391718552,-0.011239586411696374,-0.01121856763078593,-0.011411896710045007,-0.011002214854926598
2024-02-01,0.048716552450012,0.0037544308140904023,0.00497891199706936,0.0457639276238324,0.0012271846304598225,0.003043775181256328,0.046828,0.960154643288665,0.9340061598390416,0.9510707908382288,0.912277962812336,0.0037544308140904023,0.0042775255099211165,0.004386836805039977,0.004487422664314102,0.004328380554155485
2024-03-01,0.0298832282578872,0.006739229092778718,0.007377596016301412,0.0250175456605946,0.002107715220690958,0.002954020199626914,0.024106,0.9600928882895745,0.933611227146179,0.9503787621299112,0.9152711134558901,0.006739229092778718,0.006184014749339682,0.006862834742286154,0.006790907436049133,0.006993152032277898
2024-04-01,0.0007658104270596,0.002483273695934116,0.002437248751390764,0.0063751041422032,0.008074411799731035,0.008013292566610486,-0.001789,0.960013006637516,0.9342863746960113,0.9498645374666491,0.9157006285116186,0.002483273695934116,0.002547386952841942,0.0024924619927029113,0.0024988444902763825,0.002479977466289278
2024-05-01,0.0397883416610403,0.02466967338326146,0.02508707401802196,0.0274292495016653,0.01243856729417045,0.013223477356572479,0.015741,0.9604642829412892,0.9339475028917055,0.952333537100238,0.9024694838379276,0.02466967338326146,0.024094722176764262,0.02466636152157548,0.024593773716089284,0.024749484492567746
2024-06-01,0.0374351955338967,0.007882940606644542,0.008424096324019907,0.0307655444365518,0.001007292354352294,0.0027910436834250527,0.030961,0.9544993678257214,0.937020742543096,0.9611528077968898,0.9035399616655388,0.007882940606644542,0.006477607708769765,0.007674457940905096,0.0074892034662155625,0.007935640001832358
2024-07-01,-0.013522070919914,-0.020192668626923482,-0.020051221522144003,-0.0098495221313189,-0.016537155786186645,-0.016114693888011955,0.006967,0.9574562519031837,0.9371538111425294,0.9599014862735388,0.8992639237394944,-0.020192668626923482,-0.02048228913296132,-0.020212192034542286,-0.020252066743748146,-0.020173954892076375
2024-08-01,0.0322988878401463,0.02278781408077022,0.02293951111715945,0.0338652194327026,0.024330903522306248,0.024957712074105583,0.009949,0.9559828886698241,0.940735422955759,0.9583190180315962,0.8953168518039016,0.02278781408077022,0.02232606727290639,0.02272807994204817,0.022662847111858737,0.022800922569725032
2024-09-01,0.0588664202798307,0.003960949083887014,0.004348898842278744,0.065701949988827,0.010724590836452469,0.01406983254750302,0.057347,0.9574253438879747,0.950660390910631,0.9586789047792305,0.9003455706719441,0.003960949083887014,0.001353187820676012,0.003474427128428638,0.003088974242717285,0.003989903366791919
2024-10-01,-0.03819926821712,,,-0.0518695864793785,,,,,,,,,,,,
2024-11-01,-0.0478444886566288,,,-0.0531329601478829,,,,,,,,,,,,
2024-12-01,2.158755970864821e-05,,,0.0003735914828862,,,,,,,,,,,,
2025-01-01,0.0282155173530949,,,0.0209010182643367,,,,,,,,,,,,
2025-02-01,-0.0232859360999711,,,-0.002303426874035,,,,,,,,,,,,
2025-03-01,0.0133349223607556,,,0.0222960019923807,,,,,,,,,,,,
