,portfolio,benchmark,beta,hedged
2022-01-01,-0.029212374338692,-0.019301791381563405,0.9038762997871848,-0.011765942565460298
2022-02-01,-0.0230384204564335,-0.030557095917168153,0.9050186426016823,0.00461632101237143
2022-03-01,-0.0091468655667942,-0.025202550989917305,0.9057758376520525,0.01368099616706671
2022-04-01,-0.038407504256395,-0.05745364734320668,0.9045857731079117,0.013564247743428931
2022-05-01,-0.007198625584256,0.0013752218474432087,0.9039393841614446,-0.008441742774119177
2022-06-01,-0.0429839409013089,-0.07145044401347367,0.8948887880748035,0.02095626034931515
2022-07-01,0.0011642685643742,-0.0068853867908501565,0.8946206816355549,0.007324077988529012
2022-08-01,0.0010025804692036,0.00033206544708086483,0.876450229773852,0.0007115416318096189
2022-09-01,-0.1333507555417896,-0.11902103388960983,0.87762607932371,-0.028894792212196915
2022-10-01,-0.0027181833039016,-0.03154865892508474,0.8782544789044291,0.024989567700482263
2022-11-01,0.1267987546207993,0.14635210337672144,0.8999760309276891,-0.004914630494101319
2022-12-01,-0.01027988361627,-0.016363430663690837,0.8960021400952827,0.0043817852776977615
2023-01-01,0.0275141562350263,0.0785461845709865,0.8889746404914461,-0.042311409955941195
2023-02-01,-0.1120481225781924,-0.06542898691226373,0.902495183581097,-0.05299877702328375
2023-03-01,0.0342944784136704,0.02725075466022142,0.8767264307124637,0.010403021546193436
2023-04-01,0.0139059145898897,-0.013359857817990872,0.9029783374440635,0.02596957679086817
2023-05-01,-0.0219571564167392,-0.01895501765518648,0.9043400970035117,-0.004815373911744584
2023-06-01,0.04524409206583,0.0322890259042492,0.9116740876416974,0.015807023833734474
2023-07-01,0.0721546578307048,0.058040586974976716,0.9147430070987852,0.019062436767436006
2023-08-01,-0.0588973661581871,-0.06359667975279637,0.9194276856660021,-0.00042481807703164537
2023-09-01,-0.0164224251309189,-0.028102781716360936,0.9298263662017324,0.009708282272565472
2023-10-01,-0.0562725244516207,-0.03944247360356001,0.9272474910152834,-0.019699589763283135
2023-11-01,0.0902654840539415,0.07856206293706292,0.9151352756367932,0.01837056893343733
2023-12-01,0.0651376846015931,0.0371188329449903,0.920305165833979,0.030977030892590032
2024-01-01,-0.0325195520202896,-0.04682829624709406,0.9243031233842629,0.010763988463662999
2024-02-01,0.0395125357940882,0.046259479401516757,0.9328572540524228,-0.003640955134305339
2024-03-01,0.0382702028736048,0.021803436049131264,0.9306278387621996,0.017979318305611943
2024-04-01,0.005090828211257,0.002636119631901801,0.9287232561479497,0.002642602603121625
2024-05-01,-0.002279922105451,0.002877766623643474,0.9295026958384812,-0.004954813940121613
2024-06-01,0.016538065758615,0.0355494966442953,0.9187462177534229,-0.016122899826369306
2024-07-01,0.028270257085891,-0.0013624856156502219,0.927196557225882,0.02953354905799167
2024-08-01,0.036141285646639,0.01396609419508299,0.9208260727998501,0.023280941976627948
2024-09-01,0.0672389141198645,0.0644865081096806,0.9204347856457423,0.007883288850888223
2024-10-01,-0.03547487647683,-0.04383994533885638,0.9224187416159596,0.004963910735150352
2024-11-01,-0.041285273926575,-0.03657817636129779,0.9145713669554792,-0.007831921171084284
2024-12-01,-0.0129041556940889,-0.0028649044568269666,0.9137882067026427,-0.010286239788110578
2025-01-01,0.0296303186725437,0.016634432997359117,0.9135817978273582,0.014433403468977628
2025-02-01,-0.0095642080593372,0.003548661477816406,0.9098744995162816,-0.012793044645418111
2025-03-01,0.0233808565196134,0.021389838231943514,0.9153973502107581,0.0038006552806555405
