,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2021-05-01,0.17241067291622472,0.05205430988515556,0.031463701682929134,0.057047650918056136,0.07154932715683814,0.09592152865780652,0.18499716946587486,0.023401823529862108,0.19819095889918706,0.11296281871256983,3.817549598327707e-08
2021-06-01,0.15934515795755236,0.027840682411029303,5.0199578831011945e-08,0.06274629391652323,0.09447610806947349,0.09479966991885239,0.22789398045852843,0.020137250965340896,0.16616894364374654,0.13357704063445477,0.013014821824919861
2021-07-01,0.14744144993734956,0.04263486676649441,3.800472110507163e-08,0.12004292037254435,0.0877203749953247,0.04361875180912846,0.2284695450842508,0.03934575410246796,0.13301190457460416,0.1304757431177101,0.027238651235404417
2021-08-01,0.170476602607401,0.05795613842358721,3.1071163265074524e-08,0.1256235624050368,0.1049232862824628,0.05909370998781855,0.1852795541124169,0.005426132604674168,0.10165759934993039,0.12396362690978958,0.06559975624571948
2021-09-01,0.1559384804459401,0.05226162920221863,2.959529622238553e-08,0.14257643954263874,0.12602583332537953,0.06991278948038543,0.17706586172444674,0.0003850792464114732,0.09732388997781077,0.09880070718670142,0.07970926027277096
2021-10-01,0.13680154884392445,0.04306951497791073,0.006864538992032526,0.1819923846494707,0.1284858482316237,0.07093849526376277,0.17726848234119794,2.9773781872733464e-08,0.08452530935603451,0.07820545622853542,0.0918483913417255
2021-11-01,0.13693915769604123,0.054002706827308934,0.011969376099617967,0.18901151121856158,0.12950639542862707,0.06390271482426566,0.17323718912377672,2.767813798251778e-08,0.08976481311873716,0.06631035767117509,0.08535575031375067
2021-12-01,0.12878146768618656,0.05265819806961561,0.02159018034273375,0.14713267841287037,0.12061797557871097,0.053947895991667855,0.18550563955249513,3.17453393048899e-08,0.12080214452245185,0.09135080194542149,0.07761298615250718
2022-01-01,0.12506958547685879,0.06049737966354519,3.471918662968391e-08,0.16037599483887152,0.13175135860553686,0.026708786688813158,0.20213370886115112,0.003172922382590281,0.13650550165381997,0.05868519315168177,0.09509953395794482
2022-02-01,0.1488555341097102,0.05221436916492644,2.7857034967867773e-08,0.13456886041093158,0.14530327104583346,0.02948615187007776,0.1569571032244452,0.05688343551168724,0.07066702335054717,0.08903633178088126,0.11602789167392479
2022-03-01,0.1386503397056025,0.06773671106230693,2.9167063678565872e-08,0.1056652227152084,0.13627557328808942,0.048702188067629756,0.19014529775220093,0.04009944399004522,0.07192424948062077,0.09621912248628305,0.10458182228494915
2022-04-01,0.14065472018233777,0.06676888403322917,2.6397988372564618e-08,0.1419642028708303,0.13667940226528683,0.04589141381150272,0.17774567086214274,0.020132898698937106,0.07375414487098456,0.08742529282472694,0.1089833431820336
2022-05-01,0.13986476306022125,0.06156153199398217,3.2115898194848907e-08,0.15104978312137102,0.13421662039223495,0.03208589960875146,0.17393259754034512,0.02966637740999026,0.04600630933517503,0.0878768778348818,0.14373920758714884
2022-06-01,0.12918624084971048,0.07252867347076658,3.297892959008332e-08,0.17514799729458097,0.11091254570755882,0.013126741319544579,0.1713922075715857,0.02357279621693942,0.08674756690192496,0.06645060234099477,0.15093459534746415
2022-07-01,0.13619539756956656,0.0766799619437862,4.726153329719767e-08,0.1602049468843274,0.12614806558147607,0.014599334306656936,0.12591799367016474,0.0437404349716966,0.052206972642658014,0.032394560625589014,0.23191228454254514
2022-08-01,0.09470257969561525,0.07116360936052975,0.017839657273942378,0.20592809710214738,0.1147892180413598,0.013006839341392476,0.16380549566254216,5.2806109149401545e-08,0.05059872719582921,0.027926387795241165,0.24023933572529121
2022-09-01,0.13674278446343938,0.06917519989835831,0.01787711171142319,0.20911747148082138,0.088163666833953,0.003941396050939073,0.15402458014975193,5.17886612206821e-08,0.04868044275734135,0.012957921184015259,0.25931937368129576
2022-10-01,0.16913315755414668,0.07773213605382252,0.030885845579869783,0.1467897905298179,0.0939291966683152,0.00045701036082514606,0.140643943685884,5.105153573128393e-08,0.05425325436660218,0.0504389413747601,0.23573667277442062
2022-11-01,0.15705167212433643,0.06262631926411513,0.03930955548810045,0.12632652935488795,0.09069795908983032,0.07146751034899235,0.13168100714108016,2.977887832165578e-08,0.059247560787467984,0.10553109183783935,0.1560607647844716
2022-12-01,0.18871931013132684,0.0634327250644218,4.107488483129488e-08,0.12945695608117472,0.0810001674400951,0.03208030312379856,0.13233793298796487,0.10981989483634062,0.031170266949740247,0.03897870261536573,0.1930036996948866
2023-01-01,0.20239522310678423,0.06850384478572395,0.018262921985098917,0.11596530231602352,0.06509897036002321,0.01945406921446419,0.15105729494529418,0.13096259784177114,6.757475028110403e-08,0.0026592615604366767,0.22564044630962962
2023-02-01,0.14249148220202923,0.11720407979845063,0.04247078434314575,0.1649987496453456,0.005345095183507727,0.04671765111989289,0.1979101903865692,0.04186936912896836,0.06260399496660057,9.315783989096342e-08,0.17838851006765008
