,portfolio,benchmark,beta,hedged
2022-08-01,0.0307958908729606,0.00033206544708086483,0.8931195257531191,0.030499316738344738
2022-09-01,-0.1040743988270681,-0.11902103388960983,0.8921416728741661,0.002109225454421243
2022-10-01,-0.0466512207892925,-0.03154865892508474,0.89183999542372,-0.018514864957920426
2022-11-01,0.1268890850699265,0.14635210337672144,0.8968070693919706,-0.004360515858701786
2022-12-01,-0.0254995196703704,-0.016363430663690837,0.9021209503437988,-0.010737726049156763
2023-01-01,0.0335261514632323,0.0785461845709865,0.8932339407273047,-0.036633966510204195
2023-02-01,-0.063012482683483,-0.06542898691226373,0.911080879871379,-0.00340138371836482
2023-03-01,0.0586340420515214,0.02725075466022142,0.8877704545793124,0.034441627199187315
2023-04-01,0.0170257044067322,-0.013359857817990872,0.8935126600510356,0.028962906503588848
2023-05-01,-0.0216794036122032,-0.01895501765518648,0.8978189128943622,-0.0046612302671302334
2023-06-01,0.045584944593661,0.0322890259042492,0.8997215216170684,0.01653381307555697
2023-07-01,0.046566147665865,0.058040586974976716,0.9031626006089009,-0.005853939807322073
2023-08-01,-0.0412466013651312,-0.06359667975279637,0.905651872944908,0.01634985076606635
2023-09-01,-0.0070504148165875,-0.028102781716360936,0.8998856042276672,0.0182388738887182
2023-10-01,-0.0500267764779184,-0.03944247360356001,0.8949584529498503,-0.014727401321161022
2023-11-01,0.0840473466079582,0.07856206293706292,0.8886434700565606,0.014233682384764704
2023-12-01,0.0561450427182369,0.0371188329449903,0.8946987008958533,0.02293487110358388
2024-01-01,-0.0184504205327235,-0.04682829624709406,0.8957979498456815,0.023498271240189578
2024-02-01,0.0396376404542704,0.046259479401516757,0.9128337748047934,-0.002589574748320729
2024-03-01,0.032932987476589,0.021803436049131264,0.908499734658532,0.013124571611308977
2024-04-01,0.0133068342166369,0.002636119631901801,0.9055201507055053,0.01091977477027944
2024-05-01,0.0246734928899147,0.002877766623643474,0.908748649404569,0.022058326357377145
2024-06-01,0.0301748282791359,0.0355494966442953,0.9118677466838971,-0.0022416111216444178
2024-07-01,0.0062240357218155,-0.0013624856156502219,0.9120835237767986,0.0074667364032329556
2024-08-01,0.032571756014243,0.01396609419508299,0.9084503686040567,0.019884252594760884
2024-09-01,0.0529890282969544,0.0644865081096806,0.9064854046999664,-0.0054670501045370815
2024-10-01,-0.057059684175735,-0.04383994533885638,0.9070629511302789,-0.01729409397928182
2024-11-01,-0.0529977837756767,-0.03657817636129779,0.8993495146325433,-0.020101218618999966
2024-12-01,-0.0027881528837875,-0.0028649044568269666,0.9059393190787123,-0.00019272329094411006
2025-01-01,0.0179300030529445,0.016634432997359117,0.9139827312291368,0.002726418549570139
2025-02-01,0.0097672793654462,0.003548661477816406,0.9105340354527944,0.00653610230959415
2025-03-01,0.0237401146320405,0.021389838231943514,0.9117350818800054,0.00423824872023941
