,portfolio,benchmark,beta,hedged
2021-07-01,-0.0512953234271081,-0.07044753535471115,0.9878456487009207,0.018295967834747587
2021-08-01,-0.0049596783280255,0.02415871028329941,0.9813626062476177,-0.028668133215225336
2021-09-01,-0.042744743787657,-0.04246295857626459,0.9782400894448837,-0.0012057753919175324
2021-10-01,0.0025300878596645,0.009296943579921946,0.9800154566494653,-0.006581060548257021
2021-11-01,-0.0127558956371196,-0.04137576596165249,0.9782399924094638,0.027719533343143084
2021-12-01,0.0412012159403126,0.016157767110407173,0.968751816014726,0.025548349709362636
2022-01-01,-0.0384206772552656,-0.019301791381563405,0.9685346617763313,-0.01972622326784578
2022-02-01,0.0207351599424013,-0.030557095917168153,0.9678142962167678,0.050308754221903666
2022-03-01,0.015042409997519,-0.025202550989917305,0.9547586764559771,0.03910476422396672
2022-04-01,-0.0536376950182218,-0.05745364734320668,0.9471420501071409,0.0007790703125556686
2022-05-01,0.0195100814269057,0.0013752218474432087,0.9509344611872563,0.01820233558039435
2022-06-01,-0.0587586225290284,-0.07145044401347367,0.9485927691478669,0.009018752014557221
2022-07-01,0.0201491269154184,-0.0068853867908501565,0.9471977398752012,0.026670949721878234
2022-08-01,-0.0053817980232733,0.00033206544708086483,0.9460387761366039,-0.005695944812426935
2022-09-01,-0.1222615690751034,-0.11902103388960983,0.9470435215970749,-0.009543469996162499
2022-10-01,-0.0330199745117281,-0.03154865892508474,0.9606103019320097,-0.002714007736152456
2022-11-01,0.1607387471984162,0.14635210337672144,0.9617187205187128,0.019989189593733248
2022-12-01,-0.0107477609167906,-0.016363430663690837,0.9764711743934189,0.005230657440488874
2023-01-01,0.0317713127896767,0.0785461845709865,0.9747913796828499,-0.044794830837099
2023-02-01,-0.0700085639407899,-0.06542898691226373,0.9710198757326197,-0.006475717199932368
2023-03-01,0.0552675405703715,0.02725075466022142,0.9729502767131446,0.02875391128306705
2023-04-01,0.0145042150243855,-0.013359857817990872,0.9797756266114288,0.027593878089447105
2023-05-01,-0.0243716902471243,-0.01895501765518648,0.9783236894804802,-0.005827547440534625
2023-06-01,0.024495120707134,0.0322890259042492,0.9836610018391753,-0.007266334862250853
2023-07-01,0.062209782712944,0.058040586974976716,0.9837502376946619,0.005112341480372963
2023-08-01,-0.0791101830228605,-0.06359667975279637,0.9862605550038297,-0.016387286353466743
2023-09-01,-0.0119338321389019,-0.028102781716360936,0.9968591857990011,0.016080683961556715
2023-10-01,-0.05502776364685,-0.03944247360356001,0.9929766864281212,-0.015862306903458336
2023-11-01,0.0937635899476868,0.07856206293706292,0.9971226155749291,0.015427580266920426
2023-12-01,0.0606819915081774,0.0371188329449903,0.9990848741814747,0.023597126965568586
2024-01-01,-0.0550650856969105,-0.04682829624709406,0.99837160540499,-0.008313044394318736
2024-02-01,0.048716552450012,0.046259479401516757,1.0029474463563426,0.0023207257144869445
2024-03-01,0.0298832282578872,0.021803436049131264,1.002352983991557,0.008028489072771393
2024-04-01,0.0007658104270596,0.002636119631901801,1.0022654868236933,-0.0018762812991339538
2024-05-01,0.0397883416610403,0.002877766623643474,1.002811619518373,0.036902483852588465
2024-06-01,0.0374351955338967,0.0355494966442953,0.9964014021766959,0.002013627230845118
2024-07-01,-0.013522070919914,-0.0013624856156502219,0.9973345891848484,-0.01216321688815922
2024-08-01,0.0322988878401463,0.01396609419508299,0.9968639977906104,0.018376591347315632
2024-09-01,0.0588664202798307,0.0644865081096806,0.99895458492676,-0.005552672662251415
2024-10-01,-0.03819926821712,-0.04383994533885638,0.9952570979535049,0.0054327485552704904
2024-11-01,-0.0478444886566288,-0.03657817636129779,0.9915056606609204,-0.011577019737748571
2024-12-01,2.158755970864821e-05,-0.0028649044568269666,0.995337948867737,0.0028731356854688394
2025-01-01,0.0282155173530949,0.016634432997359117,0.9966954409182023,0.011636053822367761
2025-02-01,-0.0232859360999711,0.003548661477816406,0.9893832346745997,-0.026796922271658242
2025-03-01,0.0133349223607556,0.021389838231943514,0.9892265288902726,-0.007824473066954328
